Number,Tags,Sub-Objects,Pos Ratings,All Ratings,Word Count,Safe,Euclid,Keter,Thaumiel,Anomalous,Neutral,D-Class,Containment Breach,Addendum,Task Force,O5 Council,Agent,[EXPUNGED],[REDACTED],Blacked Out
1685.0,extraterrestrial pangloss portal safe scp spacetime,None,155.0,207.0,314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1686.0,animal aquatic euclid extradimensional fungus location meteorological scp,None,184.0,198.0,1017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1687.0,artifact auditory cognitohazard event-featured memetic musical safe scp self-repairing sensory,None,106.0,138.0,756.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1688.0,electrical euclid meteorological mind-affecting scp uncontained,1,185.0,213.0,1193.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1689.0,extradimensional food plant portal safe scp self-replicating,A,858.0,886.0,435.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1690.0,autonomous co-authored ectoentropic euclid food humanoid sapient scp sculpture,1,149.0,177.0,1023.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1691.0,euclid extradimensional portal scp,1,130.0,176.0,1012.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1692.0,autonomous euclid geological humanoid location mimetic scp the-gulf transfiguration,1 2 3,283.0,299.0,937.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1693.0,auditory cognitohazard contagion mind-affecting safe scp,1,239.0,269.0,1149.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1694.0,euclid extraterrestrial hostile planet scp self-replicating,A,152.0,204.0,993.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1695.0,acoustic artifact herman-fuller indestructible mechanical musical safe scp transfiguration worm,1 2,274.0,286.0,1987.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1696.0,cube dr-wondertainment indestructible safe scp,None,234.0,270.0,697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1697.0,biological humanoid neutralized reanimation safe sapient scp,None,152.0,168.0,1337.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1698.0,building keter location probability scp,None,179.0,213.0,606.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1700.0,building cadaver clothing euclid reanimation scp teleportation uncontained,A B C,244.0,272.0,855.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1701.0,autonomous cognitohazard euclid ocular plant predatory reproductive scp transfiguration visual,None,115.0,147.0,376.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702.0,alive bee euclid humanoid insect scp species swarm transfiguration,1 2 3,355.0,371.0,1119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1703.0,artifact gravity light radioactive safe scp,None,134.0,174.0,1037.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1704.0,euclid extradimensional global-occult-coalition humanoid reanimation sapient scp skeletal structure,1,107.0,133.0,857.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1705.0,biological historical safe scp skeletal,A B,51.0,127.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1706.0,electronic euclid mechanical media memory-affecting neurological scp,None,48.0,104.0,1285.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1707.0,alive angle-grinders animal biohazard euclid hive-mind parasitic predatory scp species worm,A 5,226.0,252.0,2190.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1708.0,acoustic alive audio euclid horizon-initiative humanoid musical sapient scp,None,53.0,127.0,1163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1709.0,humanoid reproductive safe sapient scp,None,133.0,163.0,1185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1710.0,acoustic alive euclid plant sapient saturn-deer scp tree,1 2,387.0,397.0,1489.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1711.0,chemical document euclid gaseous language liquid mind-affecting saturn-deer scp,1 2 3,177.0,197.0,868.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1712.0,animal biological co-authored feline keter rewrite scp sculpture tactile transfiguration,A B,47.0,79.0,1402.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1713.0,building clockwork robotic safe sapient scp,None,143.0,183.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1714.0,document k-class-scenario keter mathematical reality-bending scp,None,232.0,260.0,1847.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1715.0,computer euclid knowledge online probability rewrite sapient scp transmission uncontained,1 2,578.0,604.0,1410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1716.0,artifact electronic marshall-carter-and-dark safe scp transfiguration,1,164.0,186.0,1481.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1717.0,keter scp toxic virus,1 2,73.0,173.0,904.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1718.0,electromagnetic euclid foundation-made scp sphere thermodynamic,None,279.0,423.0,1781.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1719.0,alive animal euclid genetic humanoid k-class-scenario religious scp sensory visual,1,387.0,409.0,881.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1720.0,autonomous biological extraterrestrial historical keter neutralized scp self-replicating swarm,None,135.0,189.0,778.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1721.0,autonomous knowledge safe scp toy,1 2 3,191.0,201.0,1074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1722.0,artistic document media safe scp transfiguration,None,387.0,457.0,693.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1723.0,alive auditory electromagnetic gru-division-p humanoid rewritable safe sapient scp transmission,None,167.0,187.0,883.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1724.0,artifact cognitohazard fifthist rewritable safe scp tactile teleportation,1 2 3,127.0,219.0,794.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1725.0,appliance artistic marshall-carter-and-dark rewritable safe scp transfiguration,None,129.0,191.0,903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1726.0,building daevite document euclid historical humanoid knowledge library robotic scp spacetime wanderers-library,1,307.0,333.0,1017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1727.0,appliance electrical mechanical rewritable safe scp telekinetic,None,150.0,210.0,446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1728.0,ectoentropic food humanoid safe sapient scp weapon,1,283.0,323.0,773.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1729.0,autonomous euclid hallucination scp transfiguration vehicle,1,76.0,108.0,1154.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1730.0,audio bobble-the-clown building extradimensional foundation-made neutralized scp spacetime tau-5-samsara,None,2369.0,2539.0,27380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1731.0,appliance electrical event-featured extradimensional portal ritual safe scp,1,258.0,306.0,1018.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1732.0,animal feline historical neutralized safe sapient scp,None,217.0,319.0,1284.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1733.0,electronic game loop media safe scp sport,None,1687.0,1729.0,1670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1734.0,aquatic biological euclid extradimensional indestructible invertebrate reanimation scp self-repairing spacetime vehicle,1,118.0,160.0,1666.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1735.0,artifact immobile location safe scp,None,277.0,331.0,373.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1736.0,alive auditory cognitohazard foundation-made humanoid keter media mind-affecting radioactive religious sapient scp,1 2,108.0,148.0,1646.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1737.0,euclid game humanoid medical metamorphic probability sapient scp self-repairing sport vehicle,None,186.0,212.0,733.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738.0,artifact auditory hallucination marshall-carter-and-dark memory-affecting mind-affecting rewritable safe scp visual,None,97.0,145.0,642.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1739.0,computer electronic indestructible keter scp temporal,None,602.0,634.0,1590.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1740.0,autonomous ectoentropic mind-affecting safe scp structure toy,A 1,161.0,205.0,805.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1741.0,autonomous biological building ectoentropic euclid humanoid indestructible sapient scp spacetime vehicle,A B C 2 3 4 5,138.0,154.0,2100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1742.0,biohazard contagion ectoentropic featured safe scp,1,226.0,256.0,501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1743.0,acoustic building compulsion euclid humanoid media mind-affecting scp,1 2 3,51.0,139.0,712.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1744.0,acoustic ectoentropic mind-affecting safe scp,1,101.0,141.0,1035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1745.0,airborne autonomous ectoentropic electromagnetic gru-division-p intangible k-class-scenario keter military scp vehicle,None,168.0,174.0,1267.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1746.0,electrical euclid meteorological performance ritual scp,None,285.0,331.0,1300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1747.0,cadaver euclid humanoid scp tool,1 2,40.0,104.0,567.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1748.0,acoustic artifact auditory k-class-scenario keter loop media musical observational scp,1,59.0,149.0,1115.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1749.0,alive ectoentropic electronic euclid hostile humanoid sapient scp,1 2,134.0,170.0,714.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1750.0,animal autonomous keter predatory scp vehicle,None,85.0,111.0,612.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1751.0,historical infohazard keter neurological scp sensory,None,89.0,123.0,1495.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1752.0,acoustic auditory euclid intangible location sapient saturn-deer scp teleportation,1 2 3,81.0,107.0,1126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1753.0,artistic cognitohazard mind-affecting safe scp sensory spacetime visual,None,303.0,321.0,380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1754.0,acoustic biohazard biological gaseous safe sapient scp skeletal,1 2,150.0,180.0,1007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755.0,animal auditory biohazard clothing contagion keter scp species uncontained worm,None,255.0,289.0,989.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1756.0,appliance auditory electronic media metamorphic safe scp visual,None,260.0,288.0,1672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1757.0,cognitohazard hostile media mind-affecting safe scp visual,A,87.0,147.0,891.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1758.0,auditory cognitohazard mind-affecting musical safe scp tool,None,124.0,168.0,1515.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1759.0,airborne cognitohazard euclid mechanical mind-affecting scp tactile telepathic vehicle,None,152.0,224.0,1835.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1760.0,artifact autonomous cadaver euclid gru-division-p humanoid location scp teleportation,1 16,196.0,220.0,1051.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1761.0,alive currency ectoentropic euclid humanoid knowledge sapient scp telekinetic,1 2,379.0,395.0,1646.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1762.0,airborne autonomous document inscription neutralized reptile safe sapient scp,1 2,1514.0,1542.0,1580.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1763.0,building extradimensional location performance safe scp,A 1,193.0,219.0,1065.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1765.0,building humanoid keter reality-bending sapient scp serpents-hand spacetime temporal,1 2 3,257.0,299.0,2259.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1766.0,airborne euclid hostile scp uncontained vehicle,None,67.0,137.0,321.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1767.0,co-authored collab-con2019 document euclid extradimensional oneiroi scp shark shark-punching-center,None,76.0,92.0,2734.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1768.0,autonomous ectoentropic euclid scp telekinetic,A B C,121.0,189.0,1090.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1769.0,auditory cognitohazard computer keter mind-affecting neurological online scp transmission virus,A,120.0,180.0,1104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1770.0,artifact euclid humanoid scp self-replicating transfiguration,1,129.0,171.0,1280.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1771.0,building euclid extradimensional kindness location loop scp tool,None,120.0,146.0,927.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1772.0,auditory cognitohazard document memetic safe scp visual,1,92.0,206.0,1168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1773.0,alive animal arthropod food safe scp species,None,163.0,221.0,479.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1774.0,event-featured humanoid intangible media religious safe sapient scp,None,172.0,188.0,1443.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1775.0,building euclid humanoid intangible loop metamorphic scp,X,36.0,252.0,646.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1776.0,artifact cognitohazard military mind-affecting safe scp sensory visual,None,131.0,183.0,678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1777.0,auditory ectoentropic geological humanoid neutralized safe scp telepathic,1 2,113.0,189.0,678.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1779.0,alive animal currency euclid nocturnal reptile scp,None,159.0,189.0,1595.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781.0,aldon autonomous co-authored finnegan media safe scp structure,None,336.0,374.0,1112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1782.0,building ectoentropic euclid metamorphic scp,1,509.0,595.0,1467.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1783.0,biohazard canine contagion safe scp serpents-hand teleportation,A,166.0,218.0,1396.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1784.0,airborne alive animal gaseous safe scp species,1,142.0,188.0,724.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1785.0,infohazard meta plant safe scp,None,182.0,196.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1786.0,appliance autonomous ectoentropic electrical event-featured k-class-scenario liquid observational safe scp,None,158.0,172.0,765.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1787.0,alive biological canine cube euclid humanoid sapient scp sculpture,A B,130.0,160.0,620.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1788.0,alive humanoid keter predatory sapient scp species,1,367.0,455.0,1575.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1789.0,chemical compulsion euclid scp telepathic,1,81.0,109.0,797.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1790.0,humanoid keter memory-affecting mind-affecting sapient scp,None,172.0,196.0,1228.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1791.0,alive euclid extradimensional featured humanoid mobile portal sapient scp,A B H X,171.0,191.0,1170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1792.0,cognitohazard contagion media mind-affecting safe scp visual,12 18 24 27 31 33 34,57.0,135.0,2184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1793.0,alive animal ectoentropic euclid rabbit sapient scp telekinetic teleportation,None,172.0,198.0,640.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1794.0,alive food plant safe sapient scp,A B C,154.0,240.0,1047.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1795.0,extraterrestrial hive-mind indestructible language pattern-screamer planet safe scp uncontained,E 2,483.0,527.0,2689.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1796.0,document memory-affecting meta rewritable safe scp telepathic teleportation unusual-incidents-unit,None,178.0,218.0,962.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1797.0,euclid feline scp transfiguration virus,A,177.0,209.0,366.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1798.0,cognitohazard doomsday2018 gustatory hive-mind neurological plant safe scp transfiguration,1,98.0,110.0,1702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1799.0,alive auditory doctor-everwood doctor-gears humanoid mind-affecting mister rewrite safe scp,None,69.0,81.0,1975.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800.0,are-we-cool-yet compulsion currency safe scp sculpture,1 2 27,279.0,421.0,1674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1801.0,bacteria biohazard keter scp transfiguration virus,1 2 3,143.0,195.0,1151.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1802.0,are-we-cool-yet autonomous humanoid safe scp sculpture,None,515.0,571.0,873.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1803.0,are-we-cool-yet artistic building document euclid scp self-replicating,1,165.0,191.0,1998.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1804.0,appliance cognitohazard mechanical memory-affecting mind-affecting safe scp visual,None,72.0,110.0,2431.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1805.0,artifact autonomous euclid humanoid sapient scp sexual,None,108.0,188.0,1183.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1806.0,event-featured language light mind-affecting safe scp sculpture shadow,1,159.0,193.0,787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1807.0,acoustic animal cadaver euclid extradimensional humanoid language sapient scp thermal transfiguration,A B 1,130.0,154.0,1289.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1808.0,jewelry marshall-carter-and-dark safe scp skeletal transfiguration,1 6,280.0,332.0,1249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1809.0,autonomous biological euclid light microscopic sapient scp transmission,A 1,121.0,155.0,795.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1810.0,alive euclid humanoid sapient scp,None,425.0,439.0,2186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1811.0,document safe scp transfiguration,1 57 58,104.0,148.0,903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1812.0,extraterrestrial keter memetic mind-affecting moon scp,None,467.0,513.0,1131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1813.0,acoustic alive animal aquatic audio probability safe scp,None,189.0,235.0,1117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1814.0,artifact biohazard euclid fire scp sculpture self-repairing thermodynamic,1 2,180.0,212.0,827.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1815.0,acoustic euclid extraterrestrial intangible neutralized planet scp transmission,None,105.0,139.0,1088.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1816.0,alive featured plant reproductive safe scp transfiguration,1,82.0,170.0,451.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1817.0,autonomous corrosive euclid gaseous humanoid location sapient scp,A 1,231.0,247.0,1188.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1818.0,airborne alive animal ectoentropic euclid event-featured memory-affecting mind-affecting rabbit reanimation scp vehicle,A B,163.0,179.0,766.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1819.0,euclid genetic light memetic mind-affecting scp,E X,161.0,179.0,712.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
